AHNS VICON STATE MESSAGES LOG FOR logs/Vicon_Wednesday-06-10-2010-071053.log
TIME, VICON_X, VICON_Y, VICON_Z, VICON_VX, VICON_VY, VICON_VZ, VICON_PHI, VICON_PSI
10.8313,-0.314737,0.943727,0.171494,-0.0188785,0.00737614,-0.014171,-0.0136906,-0.0120313,-0.943241
10.8957,-0.314718,0.943681,0.171615,0.000336888,-0.000795506,0.00213028,-0.0142761,-0.0121301,-0.942766
10.9131,-0.314653,0.943679,0.171569,0.00587115,-0.000206777,-0.00418579,-0.0140925,-0.0123337,-0.942697
10.9179,-0.314695,0.943686,0.171577,-0.00833543,0.00138816,0.00167599,-0.0142561,-0.0122438,-0.942828
10.9193,-0.314701,0.943671,0.171632,-0.00110896,-0.00241548,0.00907053,-0.0144086,-0.0122144,-0.94291
11.0597,-0.31478,0.943537,0.171661,-0.000391145,-0.000672642,0.000145294,-0.0146603,-0.0129167,-0.945408
11.086,-0.314678,0.943668,0.171631,0.00391053,0.00502484,-0.00113353,-0.0144407,-0.0121667,-0.942764
11.0921,-0.314618,0.943699,0.171595,0.0100499,0.00528623,-0.0060132,-0.0143284,-0.0121576,-0.942732
11.095,-0.314662,0.943695,0.171573,-0.0147092,-0.00128363,-0.00758394,-0.0141584,-0.0121461,-0.942656
11.295,-0.314703,0.943716,0.171583,-0.000216708,0.000110184,5.6644e-05,-0.0142281,-0.0122716,-0.942902
11.3094,-0.314651,0.943701,0.171585,0.00215298,-0.000647218,6.5515e-05,-0.014094,-0.0122002,-0.942782
11.3166,-0.314694,0.943672,0.171607,-0.00535638,-0.00359568,0.00282259,-0.0143538,-0.0122554,-0.942709
11.328,-0.314685,0.943656,0.171608,0.00145781,-0.00260767,0.000154931,-0.0144103,-0.0122761,-0.942717
11.5151,-0.314662,0.943685,0.171583,0.000120896,0.000149114,-0.000130085,-0.0142404,-0.012236,-0.942694
11.539,-0.314678,0.94367,0.1716,-0.000680737,-0.000642018,0.000678185,-0.0143671,-0.0123803,-0.942823
11.5436,-0.314695,0.94372,0.171572,-0.00333205,0.0100669,-0.0055024,-0.014226,-0.0123274,-0.943005
11.5501,-0.314666,0.943686,0.17164,0.00492573,-0.00565757,0.0112446,-0.0143245,-0.0123674,-0.942785
11.7457,-0.314664,0.943691,0.17162,8.2487e-06,2.57196e-05,-0.00010031,-0.0143469,-0.0123003,-0.942707
11.7791,-0.314701,0.943669,0.171624,-0.00170684,-0.00101931,0.000172061,-0.0143098,-0.012186,-0.942885
11.7792,-0.314593,0.943794,0.171628,0.0217817,0.0250627,0.000865467,-0.0145386,-0.011737,-0.94314
11.9691,-0.314675,0.943706,0.171552,-0.000424609,-0.000451704,-0.000390375,-0.0140242,-0.012255,-0.942644
12.0035,-0.314719,0.943677,0.171506,-0.00129358,-0.000844904,-0.00134738,-0.0136086,-0.0120888,-0.943091
12.0072,-0.314685,0.943677,0.17162,0.00681377,-3.82989e-05,0.0227721,-0.0144394,-0.0122797,-0.942959
12.1964,-0.314656,0.943687,0.171629,0.000157083,5.18993e-05,4.46926e-05,-0.0143908,-0.0123563,-0.942784
12.2206,-0.314795,0.943531,0.171674,-0.00556137,-0.00624477,0.00180818,-0.0146477,-0.0129484,-0.945444
12.2274,-0.314651,0.943764,0.171599,0.0205864,0.033377,-0.0107068,-0.0144501,-0.0118396,-0.943188
12.2311,-0.314651,0.943695,0.171558,-0.000247109,-0.0231475,-0.0135685,-0.0141831,-0.0122095,-0.942763
12.3089,-0.314675,0.943653,0.171616,-0.000303421,-0.000540821,0.000743865,-0.0142761,-0.0123618,-0.942827
12.3241,-0.314664,0.943679,0.171664,0.000981741,0.00239305,0.00431431,-0.0143931,-0.0122503,-0.942737
12.3241,-0.314654,0.943706,0.171671,0.00252638,0.00672436,0.00185788,-0.0143054,-0.0121009,-0.94286
12.3317,-0.314663,0.943673,0.171659,-0.00108447,-0.00408324,-0.00143576,-0.0143083,-0.0121813,-0.942846
12.3401,-0.314682,0.9437,0.171581,-0.00238008,0.00329372,-0.00984409,-0.0141797,-0.0122778,-0.942718
12.5362,-0.314695,0.943698,0.171556,-6.6892e-05,-1.00546e-05,-0.000127434,-0.0140505,-0.0122786,-0.942763
12.5623,-0.314786,0.943693,0.171484,-0.00350624,-0.00016353,-0.0027635,-0.0137499,-0.0120866,-0.94314
12.5698,-0.314687,0.943667,0.17162,0.0123862,-0.00333363,0.017071,-0.0143963,-0.0123417,-0.942802
12.5722,-0.314678,0.943683,0.171633,0.0046069,0.00812407,0.00602801,-0.0143699,-0.0122373,-0.942889
12.7729,-0.314662,0.943662,0.171629,8.01081e-05,-0.000109525,-1.99254e-05,-0.0143725,-0.0123461,-0.942671
12.7881,-0.314652,0.943689,0.17164,0.000484451,0.00129416,0.000541394,-0.01433,-0.0123697,-0.942708
12.7924,-0.3147,0.943716,0.171565,-0.0095964,0.00544936,-0.0149204,-0.0141584,-0.0122569,-0.942766
12.8042,-0.314709,0.9437,0.171611,-0.00128002,-0.00235023,0.00651349,-0.014329,-0.0122187,-0.942832
12.9936,-0.314761,0.943703,0.171561,-0.000267902,1.54871e-05,-0.000260204,-0.0137836,-0.01211,-0.943302
13.0171,-0.314736,0.943657,0.171586,0.00110063,-0.00198989,0.00109943,-0.0141743,-0.0124339,-0.942825
13.024,-0.314637,0.943664,0.17162,0.0141385,0.000998231,0.00484123,-0.014216,-0.0122477,-0.942676
13.0318,-0.314622,0.943767,0.171631,0.0018512,0.0129005,0.00137871,-0.0144318,-0.0117459,-0.943191
13.2217,-0.314699,0.943702,0.171557,-0.000404958,-0.000344434,-0.000388878,-0.0139993,-0.0121605,-0.942773
13.457,-0.314653,0.943703,0.171613,0.000196876,4.97883e-06,0.000242525,-0.0142406,-0.0122697,-0.942688
13.4851,-0.314653,0.94369,0.171589,2.10517e-06,-0.000459493,-0.000846666,-0.01419,-0.0122565,-0.942879
13.4959,-0.314674,0.943705,0.171564,-0.0029469,0.00222094,-0.00358728,-0.0142612,-0.0122655,-0.942685
13.6762,-0.3147,0.943682,0.171617,-0.000139846,-0.000123484,0.000281928,-0.0143528,-0.012292,-0.942906
13.7099,-0.314709,0.943692,0.171633,-0.000245807,0.000288948,0.000469991,-0.0143172,-0.0122241,-0.942919
13.9067,-0.314653,0.943674,0.171577,0.000285419,-9.1065e-05,-0.000284729,-0.0141921,-0.012266,-0.942635
13.931,-0.314592,0.943757,0.17162,0.00250399,0.00345848,0.00177811,-0.0145406,-0.0117209,-0.943098
13.9409,-0.314793,0.943535,0.171678,-0.0200873,-0.0221637,0.00580047,-0.0145635,-0.0128517,-0.945544
13.9438,-0.314688,0.943675,0.171657,0.0351034,0.0466452,-0.0068364,-0.0144157,-0.0122433,-0.942857
14.1326,-0.31467,0.943704,0.171636,9.32184e-05,0.000149702,-0.000111484,-0.0143089,-0.0123698,-0.942758
14.1349,-0.314689,0.94371,0.171641,-0.00907831,0.00321216,0.00239007,-0.014513,-0.0122333,-0.943043
14.1399,-0.314683,0.943689,0.171636,0.00111715,-0.0041872,-0.000942485,-0.0142743,-0.0123155,-0.94273
14.1499,-0.314711,0.943692,0.171562,-0.00282114,0.000282244,-0.00744382,-0.0138378,-0.0119847,-0.943136
14.1617,-0.314621,0.943788,0.171628,0.00822729,0.00877745,0.0060451,-0.0144239,-0.0117586,-0.943212
14.1697,-0.314652,0.943683,0.171556,-0.00344076,-0.0116844,-0.00801954,-0.0141598,-0.0121947,-0.942653
14.3649,-0.314787,0.943516,0.171647,-0.000698788,-0.000866802,0.000472545,-0.014662,-0.0129265,-0.945495
14.3657,-0.314679,0.943677,0.171578,0.03594,0.0535947,-0.022916,-0.0142553,-0.0121978,-0.942682
14.3706,-0.314689,0.94367,0.171616,-0.00213434,-0.00133762,0.00752358,-0.014276,-0.0123369,-0.942917
14.3794,-0.314664,0.943702,0.171638,0.0031825,0.00405844,0.00269011,-0.0143919,-0.012412,-0.942722
14.3894,-0.314642,0.943694,0.171631,0.00243941,-0.000951096,-0.000701291,-0.0143064,-0.0124212,-0.942767
14.4027,-0.31471,0.943693,0.171541,-0.00755071,-0.000128674,-0.00999694,-0.0137732,-0.0121178,-0.94323
14.5888,-0.314653,0.943709,0.17157,0.000299219,8.66391e-05,0.000152075,-0.014161,-0.0122668,-0.942893
14.5911,-0.314713,0.94367,0.171558,-0.0301767,-0.0193908,-0.00611664,-0.0139403,-0.0121076,-0.943128
14.6036,-0.314642,0.943701,0.171572,0.00715065,0.00302538,0.00145054,-0.0141653,-0.0122493,-0.942704
14.6097,-0.314685,0.943688,0.171564,-0.00477587,-0.00139511,-0.00095167,-0.0142283,-0.0120265,-0.942729
14.6193,-0.314774,0.943652,0.171558,-0.00992384,-0.00397176,-0.000682729,-0.0138933,-0.0121747,-0.943367
14.8168,-0.314768,0.943515,0.171673,3.28222e-05,-0.000692132,0.000583673,-0.0146809,-0.0128867,-0.945378
14.8191,-0.314803,0.943529,0.171658,-0.0176696,0.00703155,-0.00775558,-0.0146639,-0.0129066,-0.945367
14.8214,-0.314669,0.943704,0.171625,0.0447328,0.0583212,-0.0108071,-0.0143814,-0.0122498,-0.942911
14.8308,-0.314669,0.9437,0.171608,2.91267e-05,-0.000535757,-0.00198956,-0.0142906,-0.0122921,-0.942627
14.8449,-0.31464,0.943692,0.171601,0.00356267,-0.000914983,-0.000830269,-0.0142441,-0.0121193,-0.942634
14.8498,-0.314641,0.943711,0.171595,-0.000112196,0.00189133,-0.000553817,-0.0142786,-0.0121892,-0.942751
14.9047,-0.314738,0.943696,0.171564,-0.00172988,-0.000266803,-0.000561775,-0.0138631,-0.0120801,-0.943125
14.9082,-0.314662,0.943673,0.171577,0.0254643,-0.00763549,0.0044687,-0.0142273,-0.0123091,-0.942794
14.9105,-0.314644,0.943675,0.171565,0.00574275,0.000557638,-0.0040293,-0.0142095,-0.0122609,-0.942729
14.9265,-0.314694,0.943679,0.171557,-0.00625206,0.000463836,-0.0010257,-0.014071,-0.012124,-0.942744
14.9307,-0.314691,0.943689,0.171582,0.000285489,0.000853218,0.00210093,-0.0141964,-0.0121965,-0.942767
14.9394,-0.314682,0.943687,0.171628,0.00116059,-0.000220879,0.00568796,-0.0143628,-0.0122694,-0.942866
15.1329,-0.314662,0.943672,0.171616,0.000104145,-7.9316e-05,-5.91893e-05,-0.0143311,-0.0122182,-0.942804
15.1356,-0.314652,0.943695,0.171659,0.00334614,0.00772685,0.0141876,-0.0144022,-0.0122199,-0.942698
15.1391,-0.314645,0.943698,0.171662,0.00230205,0.00106245,0.000920022,-0.0143319,-0.0122054,-0.942733
15.1491,-0.314645,0.943683,0.171629,-1.43251e-05,-0.00151787,-0.00320682,-0.0142612,-0.0122105,-0.942613
15.1629,-0.314652,0.943712,0.171582,-0.000538716,0.00206982,-0.00340019,-0.0141995,-0.0122823,-0.942755
15.1691,-0.31468,0.943711,0.171551,-0.00467724,-0.000125697,-0.00518609,-0.0140958,-0.0121355,-0.94271
15.3664,-0.314691,0.943693,0.171582,-5.46522e-05,-9.51859e-05,0.000160131,-0.014281,-0.0122472,-0.942669
15.3664,-0.314685,0.943703,0.171576,0.00152176,0.00247829,-0.00131266,-0.0142974,-0.0121229,-0.94267
15.3693,-0.314772,0.943682,0.171543,-0.0290194,-0.00696119,-0.0111421,-0.0139078,-0.0121862,-0.943278
15.3807,-0.314656,0.943678,0.171599,0.00964887,-0.000291313,0.00467593,-0.0143787,-0.0123412,-0.942824
15.3892,-0.314652,0.943674,0.171603,0.000564154,-0.000485888,0.000539549,-0.0144717,-0.0122855,-0.942786
15.4042,-0.314609,0.943667,0.171621,0.00354211,-0.000627516,0.00143439,-0.0142679,-0.0122913,-0.942733
15.4496,-0.314605,0.943687,0.171595,7.33233e-05,0.000402001,-0.000513583,-0.0141858,-0.0121941,-0.942566
15.4546,-0.314646,0.943685,0.171622,-0.00815961,-0.000284002,0.00523386,-0.014331,-0.0122763,-0.942787
15.4608,-0.314638,0.943707,0.171587,0.00130764,0.00368199,-0.00577256,-0.0144266,-0.0122617,-0.942799
15.4691,-0.314667,0.943671,0.171583,-0.00362695,-0.00448319,-0.00047285,-0.0142361,-0.0121972,-0.942613
15.4842,-0.314642,0.943705,0.171584,0.00213186,0.00283523,5.61008e-05,-0.0142447,-0.0121732,-0.942736
15.4893,-0.314689,0.943711,0.171607,-0.00584418,0.000644935,0.00282712,-0.0143628,-0.0121125,-0.942664
15.6762,-0.314673,0.943691,0.171623,8.52397e-05,-0.000102789,8.85299e-05,-0.0143404,-0.0121606,-0.942753
15.6826,-0.314621,0.943682,0.171556,0.0102957,-0.00179847,-0.0134955,-0.0141421,-0.0122735,-0.942666
15.6832,-0.314749,0.943674,0.171526,-0.0639113,-0.0041631,-0.0148969,-0.0139417,-0.0122638,-0.943297
15.6899,-0.314658,0.943665,0.171626,0.012977,-0.00124192,0.0143312,-0.01438,-0.012307,-0.942766
15.7027,-0.314814,0.94352,0.171738,-0.0119954,-0.0111915,0.00859042,-0.0152812,-0.0132248,-0.945657
15.7096,-0.31466,0.943708,0.171594,0.021963,0.0268119,-0.0205644,-0.0143222,-0.0121192,-0.942837
15.7226,-0.314616,0.943795,0.171637,0.00445163,0.00873435,0.00435861,-0.0145018,-0.0116802,-0.943127
15.7308,-0.314675,0.943742,0.171637,-0.00541082,-0.00480704,-6.20591e-06,-0.0131479,-0.0114147,-0.942687
15.7396,-0.314811,0.943549,0.17165,-0.0151208,-0.0214003,0.00144203,-0.0146032,-0.0129263,-0.94541
15.7493,-0.314891,0.943479,0.171676,-0.00879007,-0.00785566,0.00284494,-0.0142467,-0.012867,-0.946121
15.773,-0.314673,0.943692,0.171647,0.014518,0.0142314,-0.00190676,-0.0145735,-0.0121719,-0.942778
15.7731,-0.314738,0.943664,0.171563,-0.0130183,-0.00565878,-0.0167973,-0.0138332,-0.0120847,-0.943117
15.7802,-0.31464,0.943687,0.171588,0.0089366,0.00212589,0.00226229,-0.0142424,-0.0122403,-0.942583
15.7899,-0.314621,0.943686,0.171564,0.0018757,-0.000106538,-0.00243849,-0.0141805,-0.0123086,-0.942632
15.8085,-0.314673,0.943713,0.171554,-0.00579721,0.00301059,-0.00110959,-0.014189,-0.012126,-0.94268
15.812,-0.314749,0.943659,0.171534,-0.00631865,-0.00453528,-0.00165309,-0.0139394,-0.0122126,-0.943375
15.822,-0.314644,0.943679,0.171614,0.011642,0.0022696,0.00892337,-0.0143926,-0.0123373,-0.942768
15.8311,-0.314638,0.943686,0.171631,0.000577588,0.000581974,0.00155945,-0.0144028,-0.012242,-0.942839
15.8486,-0.314644,0.943686,0.17159,-0.000661026,-1.31187e-05,-0.0046178,-0.0142371,-0.0122864,-0.942646
15.8519,-0.314629,0.943848,0.171685,0.00151419,0.0162425,0.00946849,-0.0133181,-0.0109887,-0.943503
15.8606,-0.314672,0.943724,0.171652,-0.00399326,-0.0112696,-0.00293537,-0.0131317,-0.0115903,-0.942791
15.8761,-0.314808,0.943539,0.171671,-0.0150219,-0.0206023,0.00212449,-0.0147419,-0.0128434,-0.945298
15.8828,-0.314792,0.943556,0.171706,0.00168951,0.00188835,0.00381457,-0.0147949,-0.0127262,-0.94536
15.8901,-0.314669,0.943687,0.171619,0.01122,0.0119496,-0.00789906,-0.0144827,-0.0123173,-0.942687
15.9007,-0.314647,0.943695,0.171581,0.00200573,0.000690928,-0.00344635,-0.0142352,-0.0122579,-0.942725
15.9105,-0.314624,0.943776,0.171636,0.00257321,0.00906547,0.00613152,-0.0145547,-0.0117658,-0.943031
15.9352,-0.314644,0.943713,0.171572,-0.00206538,-0.00628823,-0.00642711,-0.0140117,-0.0121801,-0.942669
15.9352,-0.314773,0.943565,0.17164,-0.0106991,-0.0123642,0.00571694,-0.0145914,-0.0130027,-0.945484
15.9393,-0.314788,0.94352,0.17168,-0.00222846,-0.00642822,0.00566091,-0.0148039,-0.0128532,-0.945379
15.9498,-0.314653,0.943697,0.171684,0.0122674,0.0160708,0.000344369,-0.0146187,-0.0125473,-0.942839
15.9636,-0.314629,0.943677,0.171595,0.00224047,-0.00182113,-0.00808839,-0.0142357,-0.0122822,-0.942702
15.9693,-0.314646,0.94368,0.171555,-0.00211331,0.000356636,-0.00503352,-0.0140849,-0.0123298,-0.94288
15.9792,-0.314677,0.943697,0.171534,-0.00314094,0.00168563,-0.00205447,-0.0141081,-0.0121155,-0.942688
15.9895,-0.314716,0.943692,0.171565,-0.00349133,-0.000437126,0.00283974,-0.0142546,-0.0121421,-0.942622
16.0078,-0.3147,0.943677,0.171639,0.00150825,-0.00145554,0.00731857,-0.0143144,-0.012308,-0.942919
16.1059,-0.314743,0.943533,0.171708,-0.000396973,-0.00136292,0.000660001,-0.0146324,-0.0127563,-0.945228
16.1136,-0.314614,0.943684,0.171552,0.016063,0.0188673,-0.0196241,-0.0140933,-0.0123587,-0.942717
16.121,-0.314662,0.943698,0.171553,-0.00968651,0.00287045,0.000394025,-0.0141345,-0.012237,-0.942742
16.1224,-0.31469,0.943695,0.171599,-0.00924155,-0.00103475,0.0151701,-0.0142473,-0.0122253,-0.942775
16.1307,-0.314777,0.943521,0.171694,-0.009636,-0.0193258,0.0105767,-0.0147534,-0.0128496,-0.945398
16.1393,-0.314659,0.943689,0.171617,0.0146968,0.0210363,-0.00963739,-0.014318,-0.012314,-0.942801
16.232,-0.314687,0.943673,0.171579,-0.000297415,-0.000176354,-0.000404882,-0.0142988,-0.0124381,-0.942781
16.2354,-0.314603,0.943797,0.171604,0.0280348,0.0413076,0.00811206,-0.0144942,-0.0118306,-0.943161
16.2526,-0.314682,0.943692,0.171536,-0.015865,-0.0208687,-0.0134919,-0.0140369,-0.012144,-0.942751
16.2527,-0.314796,0.94353,0.171659,-0.00951762,-0.0135428,0.0102112,-0.0146198,-0.0128647,-0.945401
16.2654,-0.314664,0.943684,0.171642,0.014677,0.0171452,-0.00185272,-0.0141849,-0.0120358,-0.942774
16.2691,-0.314775,0.943524,0.171669,-0.0138281,-0.0199799,0.00332862,-0.0146186,-0.012897,-0.94537
16.2965,-0.31469,0.943667,0.171542,0.00302138,0.00509678,-0.00454054,-0.0138752,-0.012038,-0.943119
16.2999,-0.314636,0.943705,0.171564,0.0180353,0.0127546,0.00748286,-0.014128,-0.0122005,-0.942718
16.3102,-0.314806,0.943556,0.17165,-0.0170201,-0.0149117,0.00860626,-0.0146946,-0.0128445,-0.945406
16.3339,-0.314801,0.943549,0.17169,0.000636761,-0.000801273,0.00437875,-0.0146673,-0.0127483,-0.945354
16.3424,-0.314758,0.943563,0.17168,0.00287045,0.000916681,-0.000670732,-0.0148077,-0.012829,-0.945378
16.5148,-0.314643,0.943692,0.171599,0.000632602,0.000712225,-0.000447193,-0.0142271,-0.0122021,-0.94281
16.5326,-0.314764,0.943543,0.171723,-0.040266,-0.0496442,0.0416183,-0.0146659,-0.0129844,-0.945322
16.5328,-0.314708,0.943677,0.171588,0.0187186,0.0448992,-0.0450164,-0.0139671,-0.0120915,-0.943171
16.5328,-0.314645,0.943683,0.171587,0.00575443,0.000526137,-0.000102206,-0.014216,-0.0123395,-0.942652
16.5431,-0.314633,0.943678,0.171549,0.00108106,-0.000432599,-0.00351559,-0.0140415,-0.012308,-0.942657
16.5493,-0.314631,0.943693,0.171554,0.000312682,0.00250894,0.000882669,-0.0140407,-0.01226,-0.942676
16.7493,-0.314685,0.943676,0.171593,-0.000287811,-9.18181e-05,0.000206802,-0.0142551,-0.0122333,-0.942818
16.7494,-0.31464,0.94368,0.171579,0.0111542,0.000795574,-0.00341459,-0.0142761,-0.0122887,-0.94264
16.7494,-0.314765,0.94366,0.171514,-0.0623818,-0.00968698,-0.0326135,-0.0138654,-0.0120952,-0.9432
16.7532,-0.314672,0.943694,0.171591,0.011602,0.00427541,0.00961089,-0.0141803,-0.0121665,-0.942864
16.7658,-0.314682,0.943674,0.171632,-0.000892564,-0.0018521,0.00376566,-0.0144454,-0.0122918,-0.942818
16.7699,-0.314637,0.943692,0.17163,0.00495161,0.00199666,-0.000216061,-0.0142945,-0.0122456,-0.94258
16.8376,-0.314731,0.943533,0.171673,-0.00151982,-0.00255937,0.000688206,-0.0148508,-0.0129473,-0.945327
16.8415,-0.314677,0.943685,0.171616,0.0054823,0.0151367,-0.0056816,-0.014379,-0.0121888,-0.942774
16.8448,-0.314671,0.94369,0.171619,0.00191306,0.00179233,0.00107155,-0.0142709,-0.0124752,-0.942702
16.8498,-0.314646,0.943696,0.171581,0.00496485,0.00127868,-0.00752251,-0.0142034,-0.0122382,-0.942691
16.8628,-0.314677,0.943693,0.171543,-0.00235683,-0.000253776,-0.00299325,-0.0140989,-0.0121243,-0.942674
16.8693,-0.314703,0.943681,0.171554,-0.00445319,-0.00208123,0.00190813,-0.0141159,-0.0122329,-0.942744
17.0611,-0.314705,0.943667,0.171595,-9.19898e-06,-7.10961e-05,0.000211093,-0.0142953,-0.0122006,-0.9429
17.084,-0.314649,0.943702,0.171575,0.00265879,0.00166838,-0.000918556,-0.0142241,-0.0121842,-0.942759
17.0863,-0.314737,0.943528,0.171679,-0.0219817,-0.0436197,0.0259629,-0.0147332,-0.0128461,-0.945299
17.0906,-0.31464,0.943701,0.171612,0.0194087,0.0347922,-0.0134294,-0.0141695,-0.0122972,-0.942786
17.0992,-0.314626,0.943685,0.171605,0.00180645,-0.00208553,-0.000918068,-0.0141357,-0.0121668,-0.942611
17.2913,-0.314642,0.943717,0.171579,-8.65028e-05,0.000166013,-0.000134452,-0.0140756,-0.0121232,-0.942674
17.3329,-0.314617,0.943783,0.171592,0.000961756,0.00254075,0.000504343,-0.0143842,-0.0117207,-0.943131
17.3344,-0.31467,0.943679,0.171637,-0.0106217,-0.0206592,0.00896611,-0.0142822,-0.0122678,-0.942798
17.5154,-0.314628,0.94369,0.171632,0.000223719,5.3391e-05,-2.57559e-05,-0.0144758,-0.0122437,-0.942706
17.5492,-0.314678,0.94367,0.17163,-0.00201166,-0.000774418,-8.69683e-05,-0.0143566,-0.0122552,-0.94281
17.5521,-0.314641,0.943678,0.171608,0.00337563,0.000669634,-0.00201146,-0.0143432,-0.0121227,-0.942703
17.7472,-0.314669,0.94371,0.171544,-0.000143116,0.000168958,-0.000328956,-0.0140935,-0.0121118,-0.942655
17.7799,-0.314676,0.943701,0.171541,-0.000298602,-0.000402172,-0.000132627,-0.0141519,-0.0122816,-0.942761
17.7826,-0.314759,0.943539,0.171689,-0.0166651,-0.0323176,0.0297127,-0.0147922,-0.0127815,-0.945303
17.7843,-0.314617,0.943672,0.171616,0.0177242,0.0166286,-0.00910717,-0.0142034,-0.0122248,-0.942608
17.9693,-0.314624,0.943686,0.171587,-3.31341e-05,7.56058e-05,-0.000154981,-0.0142812,-0.0122086,-0.942543
18.004,-0.314674,0.943677,0.171628,-0.00218484,-0.00042116,0.00176472,-0.0142463,-0.0123487,-0.942673
18.0111,-0.314643,0.943801,0.171587,0.0028459,0.0113299,-0.00364841,-0.014298,-0.0116732,-0.943099
18.0115,-0.314772,0.943694,0.171501,-0.0257971,-0.0214854,-0.017326,-0.0136758,-0.0119993,-0.943144
18.2011,-0.314689,0.943688,0.171583,0.000435261,-2.93372e-05,0.000437021,-0.0142917,-0.0122756,-0.942893
18.2338,-0.314753,0.943696,0.171518,-0.00255777,0.000301279,-0.00261175,-0.0136372,-0.0120303,-0.943156
18.238,-0.31467,0.943697,0.171609,0.0104129,6.40306e-05,0.0114064,-0.014301,-0.0122587,-0.942848
18.2405,-0.314677,0.943675,0.171589,-0.00250958,-0.00711245,-0.0067412,-0.0142842,-0.0122725,-0.942694
18.2856,-0.314668,0.943698,0.171583,0.000173722,0.000435696,-0.000112065,-0.0140494,-0.0120704,-0.942547
18.3005,-0.314644,0.943676,0.171602,0.00237629,-0.00225799,0.00183434,-0.0141863,-0.0120504,-0.942632
18.3008,-0.314637,0.943696,0.171582,0.00241625,0.00673728,-0.00653038,-0.014247,-0.012173,-0.942799
18.3025,-0.314726,0.94368,0.171527,-0.0296339,-0.00516138,-0.0183835,-0.0137524,-0.0121015,-0.943197
18.3105,-0.314678,0.943707,0.171582,0.00604275,0.00329292,0.0069218,-0.0140054,-0.0122866,-0.942755
18.3236,-0.314866,0.943489,0.171636,-0.0171188,-0.0197602,0.00487092,-0.0142413,-0.0127273,-0.946104
18.5197,-0.314769,0.943561,0.171694,0.000506779,0.000374852,0.000304592,-0.0148391,-0.0128962,-0.945316
18.5534,-0.314707,0.943705,0.171615,0.0025686,0.00600185,-0.00329953,-0.0142772,-0.0121037,-0.942788
18.5563,-0.31463,0.943696,0.171575,0.0153356,-0.00187063,-0.00793683,-0.0142056,-0.0123277,-0.942699
18.5576,-0.31463,0.94379,0.171613,2.28099e-05,0.0156154,0.00623623,-0.0145065,-0.0117652,-0.943182
18.7511,-0.314679,0.943707,0.171539,-0.000245832,-0.000415745,-0.000373315,-0.0140615,-0.0120386,-0.942758
18.9888,-0.314667,0.943699,0.17157,5.14462e-05,-3.50608e-05,0.000130619,-0.0140615,-0.0123267,-0.942807
19.0272,-0.314644,0.943676,0.171586,0.000837922,-0.0008543,0.000590966,-0.0142539,-0.0122423,-0.94264
19.0317,-0.314786,0.943542,0.171654,-0.0177021,-0.0166914,0.0085274,-0.0146326,-0.0128406,-0.945396
19.0317,-0.31467,0.943681,0.171651,0.0580706,0.0690332,-0.00163049,-0.0144996,-0.0122394,-0.942798
19.2236,-0.314655,0.943677,0.171633,7.35811e-05,-1.9738e-05,-9.41344e-05,-0.014398,-0.0123144,-0.942719
19.2552,-0.314667,0.943704,0.171621,-0.000385091,0.000892667,-0.000411642,-0.0142245,-0.0122861,-0.942806
19.2595,-0.31464,0.943708,0.171548,0.00444591,0.000805313,-0.012017,-0.0141218,-0.0121554,-0.942734
19.4468,-0.314698,0.943674,0.171549,-0.000307442,-0.00018241,2.43561e-06,-0.0140921,-0.0122094,-0.942722
19.4819,-0.314665,0.943713,0.171556,0.000963609,0.0011047,0.000195844,-0.0141555,-0.012198,-0.942819
19.6784,-0.314668,0.943672,0.171638,-1.80332e-05,-0.000206853,0.000422206,-0.0144706,-0.0122844,-0.942701
19.7264,-0.314664,0.943686,0.171596,0.000188749,0.000565081,-0.0017431,-0.0142042,-0.0121167,-0.942578
19.7323,-0.314674,0.943712,0.171561,-0.00101441,0.00257818,-0.00350598,-0.0141392,-0.0120933,-0.942691
19.7339,-0.314708,0.943707,0.171582,-0.00561606,-0.000742972,0.00349732,-0.0142487,-0.0123614,-0.942801
19.9009,-0.314736,0.943687,0.171555,-0.000151063,-0.000109967,-0.000145207,-0.0137847,-0.0121158,-0.943291
19.9377,-0.314675,0.943677,0.171651,0.00231797,-0.000359178,0.00368408,-0.0142924,-0.0123064,-0.942743
19.9516,-0.314672,0.943677,0.171612,0.000326029,2.88544e-06,-0.00327107,-0.0144033,-0.0121852,-0.94273
20.1319,-0.314649,0.943676,0.171556,0.000120419,-5.71173e-06,-0.000293285,-0.0140888,-0.0122344,-0.942514
